Year,Ward,Sub,PctVoted
2014,3,8,0.5078630897317299
2014,3,9,0.4993270524899058
2014,3,10,0.4591836734693877
2014,3,11,0.5132641291810842
2014,3,12,0.5267576075550892
2014,3,13,0.4214046822742475
2014,3,14,0.4347826086956521
2014,3,15,0.15
2014,3,16,0.4623955431754875
2014,3,17,0.5476190476190477
2014,3,18,0.4267390231869758
2014,3,19,0.4912621359223301
2014,3,20,0.433931484502447
2014,3,21,0.5069124423963134
2014,3,22,0.5219047619047619
2014,3,23,0.5364238410596026
2014,3,24,0.4482976040353089
2014,3,25,0.2285714285714285
2014,3,26,0.4637978142076502
2014,3,27,0.4638218923933209
2014,3,28,0.5644402634054563
2014,3,29,0.2558704453441295
2014,3,30,0.5313351498637602
2014,3,31,0.6382488479262672
2014,3,32,0.6675392670157068
2014,3,33,0.5213726670680313
2014,3,34,0.4691588785046729
2014,3,35,0.4398148148148148
2014,3,36,0.45
2014,4,1,0.5531151949798296
2014,4,2,0.5964125560538116
2014,4,3,0.541958041958042
2014,4,4,0.5859232175502742
2014,4,5,0.454145728643216
2014,4,6,0.5833333333333334
2014,4,7,0.5307302964569776
2014,4,8,0.5286016949152542
2014,4,9,0.5457175925925926
2014,4,10,0.5746402877697842
2014,4,11,0.5552922590837283
2014,4,12,0.5743091859596714
2014,4,13,0.503731343283582
2014,4,14,0.4688932547478716
2014,4,15,0.6617647058823529
2014,4,16,0.5198019801980198
2014,4,17,0.5743589743589743
2014,4,18,0.6135770234986945
2014,4,19,0.6963470319634704
2014,4,20,0.6995305164319249
2014,4,21,0.454123112659698
2014,4,22,0.6739130434782609
2014,4,23,0.5921908893709328
2014,4,24,0.6075156576200418
2014,4,25,0.6246973365617433
2014,4,26,0.2477064220183486
2014,4,27,0.5031847133757962
2014,4,28,0.5221914008321775
2014,4,29,0.5157232704402516
2014,4,30,0.4456671251719394
2014,4,31,0.5267015706806283
2014,4,32,0.3978638184245661
2014,4,33,0.5941320293398533
2014,4,34,0.4283396430502975
2014,4,35,0.5617283950617284
2014,4,36,0.3619854721549637
2014,4,38,0.7916666666666666
2014,5,1,0.5201863354037267
2014,5,2,0.6666666666666666
2014,5,3,0.4759916492693111
2014,5,4,0.5109126984126984
2014,5,5,0.3326086956521739
2014,5,6,0.3797216699801193
2014,5,7,0.5471380471380471
2014,5,8,0.5877192982456141
2014,5,9,0.6095717884130982
2014,5,10,0.9933333333333332
2014,5,11,0.5489130434782609
2014,5,12,0.4666666666666667
2014,5,13,0.5948275862068966
2014,5,14,0.6103896103896104
2014,5,15,0.5461741424802111
2014,5,16,0.5400544959128065
2014,5,17,0.5327433628318584
2014,5,18,0.4546232876712329
2014,5,19,0.4814438230808338
2014,5,20,0.42554578038449
2014,5,21,0.5312084993359893
2014,5,22,0.538647342995169
2014,5,23,0.5450180072028812
2014,5,24,0.4960516870064608
2014,5,25,0.4645454545454545
2014,5,26,0.4782244556113902
2014,5,27,0.4635645302897278
2014,5,28,0.5461077844311377
2014,5,29,0.4271978021978022
2014,5,30,0.3684210526315789
2014,5,31,0.5973597359735974
2014,5,32,0.5515649050795279
2014,5,33,0.3845618915159944
2014,5,34,0.4608256107834877
2014,5,35,0.4847560975609756
2014,5,36,0.507411630558723
2014,5,37,0.3826399589111453
2014,5,38,0.4636810486073184
2014,5,39,0.6217948717948718
2014,5,40,0.125
2014,5,41,0.4259028642590286
2014,5,42,0.536
2014,5,43,0.6177285318559557
2014,5,44,0.576271186440678
2014,5,45,0.4032476319350473
2014,6,1,0.5176908752327747
2014,6,2,0.4625711960943857
2014,6,3,0.5292887029288703
2014,6,4,0.4003103180760279
2014,6,5,0.5795454545454546
2014,6,6,0.3956870611835506
2014,6,7,0.6139534883720931
2014,6,8,0.5551181102362205
2014,6,9,0.5692307692307692
2014,6,10,0.4646533973919011
2014,6,11,0.5577586206896552
2014,6,12,0.5425709515859767
2014,6,13,0.4422565194252262
2014,6,14,0.482980680772769
2014,6,15,0.4610778443113772
2014,6,16,0.3937653814602133
2014,6,17,0.4687616909839132
2014,6,18,0.5002123142250531
2014,6,19,0.5373376623376623
2014,6,20,0.2081192189105858
2014,6,21,1.0
2014,6,22,1.0
2014,6,23,0.4664466446644664
2014,6,24,0.4486762656758012
2014,6,25,0.4105263157894737
2014,6,26,0.21875
2014,6,27,0.7202797202797203
2014,6,28,0.5267087880528432
2014,6,29,0.4767045454545454
2014,6,30,0.4477166026461801
2014,6,31,0.5699588477366255
2014,6,32,0.4953979426096372
2014,6,33,0.5210084033613446
2014,6,34,0.4157944814462416
2014,6,35,0.6244897959183674
2014,6,36,0.4524421593830334
2014,6,37,0.5308641975308642
2014,6,38,0.4983766233766233
2014,6,39,0.7672413793103449
2014,6,40,0.50625
2014,6,41,0.5896551724137931
2014,6,42,0.7428571428571429
2014,6,43,0.4623115577889447
2014,6,44,0.9615384615384616
2014,7,1,0.5181400102197241
2014,7,2,0.474426807760141
2014,7,4,0.4349489795918367
2014,7,5,0.4651504035216434
2014,7,8,0.4217311233885819
2014,7,10,0.4939393939393939
2014,7,11,0.4511873350923482
2014,7,12,0.5264797507788161
2014,7,13,0.4463779846216106
2014,7,14,0.4779161947904869
2014,7,15,0.38
2014,7,16,0.4098522167487685
2014,7,17,0.3818079730488489
2014,7,19,0.4465020576131687
2014,7,20,0.4240442655935613
2014,7,21,0.4082743603701687
2014,7,22,0.3879265091863517
2014,7,23,0.3624733475479744
2014,7,26,0.547550432276657
2014,7,27,0.425732737208147
2014,7,29,0.4204480183802412
2014,7,31,0.4903331962155491
2014,8,1,0.4052741151977793
2014,8,2,0.4875
2014,8,3,0.3436692506459948
2014,8,5,0.3346720214190093
2014,8,6,0.4585798816568047
2014,8,7,0.986206896551724
2014,8,8,0.4634146341463415
2014,8,9,0.3253968253968254
2014,8,10,0.321078431372549
2014,8,11,0.4079710144927536
2014,8,12,0.4029154518950437
2014,8,13,0.340265742345465
2014,8,14,0.5317725752508361
2014,8,15,0.5421245421245421
2014,8,16,0.5403508771929825
2014,8,17,0.5015105740181269
2014,8,18,0.5680473372781065
2014,8,20,0.3019125683060109
2014,8,21,0.4098360655737705
2014,8,24,0.448062015503876
2014,8,25,0.4440789473684211
2014,8,26,0.3743760399334442
2014,8,29,0.4425770308123249
2014,8,30,0.3223987698616094
2014,8,31,0.4416722859069454
2014,8,32,0.5194805194805194
2014,8,33,0.5
2014,8,34,0.4411764705882353
2014,8,35,0.4348571428571428
2014,8,36,0.5044444444444445
2014,8,38,0.380039331366765
2014,8,39,0.4006410256410256
2014,8,40,0.8012820512820513
2014,8,41,0.509009009009009
2014,9,1,0.312
2014,9,2,0.4485349361382419
2014,9,3,0.5941558441558441
2014,9,4,0.4080808080808081
2014,9,5,0.4427645788336933
2014,9,6,0.4655581947743468
2014,9,7,0.6
2014,9,8,0.458966565349544
2014,9,9,0.5038961038961038
2014,9,10,0.4638118214716526
2014,9,11,0.496342737722048
2014,9,12,0.4442148760330578
2014,9,13,0.4393564356435643
2014,9,14,0.4632495164410058
2014,9,15,0.5747960108794198
2014,9,16,0.5521126760563381
2014,9,17,0.4124513618677042
2014,9,18,0.5143581081081081
2014,9,19,0.4583333333333333
2014,9,21,0.5364783324190894
2014,9,22,0.4810810810810811
2014,9,24,0.4893350062735257
2014,9,25,0.5962264150943396
2014,9,27,0.4353070175438596
2014,10,1,0.4642857142857143
2014,10,2,0.42079940784604
2014,10,3,0.5135983263598326
2014,10,4,0.337990327780763
2014,10,5,0.3646496815286624
2014,10,6,0.4201846965699208
2014,10,7,0.7336065573770492
2014,10,10,0.4291497975708502
2014,10,13,0.5692307692307692
2014,10,16,0.3408538701839639
2014,10,17,0.4696132596685083
2014,10,18,0.5372670807453416
2014,10,19,0.1777777777777777
2014,10,20,0.5830721003134797
2014,10,21,0.6188679245283019
2014,10,22,0.5493421052631579
2014,10,23,0.4335570469798657
2014,10,24,0.6019736842105263
2014,10,25,0.3563267033432077
2014,10,27,0.5286195286195287
2014,10,28,0.4188532555879494
2014,10,29,0.403242147922999
2014,10,31,0.4192409532215357
2014,10,32,0.2990762124711316
2014,10,33,0.4182144997004194
2014,10,34,0.4027694160144491
2014,10,35,0.4635761589403973
2014,10,37,1.0
2014,10,38,0.3523375142531357
2014,10,39,0.3947065592635213
2014,10,40,0.43625
2014,10,41,0.4400458978772232
2014,10,42,0.5151384083044983
2014,10,43,0.5742971887550201
2014,10,44,0.4522924411400247
2014,10,45,0.4060402684563758
2014,10,46,0.6197916666666666
2014,10,47,0.636986301369863
2014,10,48,0.4294478527607362
2014,10,49,0.4861878453038674
2014,11,1,0.5525800130633572
2014,11,2,0.5380088278567925
2014,11,3,1.0
2014,11,4,0.4897025171624714
2014,11,5,0.420231504781077
2014,11,6,0.4642857142857143
2014,11,7,0.5320924261874198
2014,11,9,0.4355828220858895
2014,11,10,0.3867538838920686
2014,11,11,0.5602240896358543
2014,11,12,0.5026178010471204
2014,11,13,0.5652173913043478
2014,11,14,0.4083414161008729
2014,11,15,0.5306122448979592
2014,11,16,0.4194528875379939
2014,11,18,0.23
2014,11,19,0.4833333333333333
2014,11,20,0.52
2014,11,21,1.0
2014,11,22,0.4018847006651884
2014,11,23,0.5062893081761006
2014,11,24,0.4106566200215285
2014,11,25,0.4449108079748163
2014,11,26,0.6344647519582245
2014,11,27,0.6283185840707964
2014,11,28,0.6957746478873239
2014,11,29,0.6564245810055865
2014,11,30,0.5959183673469388
2014,11,31,0.4389140271493212
2014,11,32,0.4530321046373365
2014,11,33,0.3955284552845528
2014,11,34,0.4804469273743016
2014,11,35,0.4243641231593039
2014,11,36,0.3394160583941605
2014,11,38,0.7681159420289855
2014,11,40,0.3903345724907063
2014,11,41,0.4723512030392571
2014,11,42,0.4658573596358118
2014,12,1,0.4878048780487805
2014,12,2,0.4715568862275449
2014,12,3,0.4694814134924277
2014,12,4,0.6074766355140186
2014,12,5,0.5714285714285714
2014,12,6,0.4634146341463415
2014,12,7,0.4358513189448441
2014,12,8,0.4842721287490856
2014,12,9,0.4140752864157119
2014,12,10,0.6282051282051282
2014,12,12,0.5363128491620112
2014,12,13,0.4297253634894992
2014,12,14,0.3516542155816435
2014,12,15,0.6162162162162163
2014,12,17,0.4389499389499389
2014,12,18,0.3747779751332149
2014,12,19,0.4351966873706004
2014,12,20,0.3511680482290881
2014,12,23,0.5085106382978724
2014,12,24,0.4659863945578231
2014,12,25,0.4375
2014,12,26,0.3694050991501416
2014,12,27,0.3611111111111111
2014,12,28,0.387844611528822
2014,12,29,0.4440484675694939
2014,12,30,0.5264423076923077
2014,12,31,0.4869831546707504
2014,12,32,0.5527638190954773
2014,12,33,0.4252577319587629
2014,12,34,0.4389778794813119
2014,12,35,0.4215116279069767
2014,12,36,0.6435185185185185
2014,13,1,0.363302752293578
2014,13,2,0.5747863247863247
2014,13,3,0.4883720930232558
2014,13,4,1.0
2014,13,5,0.4019114688128772
2014,13,7,0.447653429602888
2014,13,8,0.5134566862910008
2014,13,9,0.5331040412725709
2014,13,10,0.5174717368961973
2014,13,12,0.5172277227722772
2014,13,13,0.4452887537993921
2014,13,14,0.4880668257756563
2014,13,15,0.4611486486486486
2014,13,16,0.453292496171516
2014,13,17,0.5325
2014,13,18,0.5342019543973942
2014,13,19,0.5853658536585366
2014,13,20,0.4625267665952891
2014,13,21,0.6037735849056604
2014,13,22,0.5676691729323309
2014,13,23,0.5419847328244275
2014,13,24,0.5814814814814815
2014,13,25,0.6048109965635738
2014,13,26,0.5424164524421594
2014,13,27,0.5555555555555556
2014,13,28,0.5836575875486382
2014,13,29,0.6370558375634517
2014,13,30,0.6115384615384616
2014,13,31,0.6418685121107266
2014,13,32,0.5197685631629702
2014,13,33,0.5180608365019012
2014,13,34,0.5449715370018975
2014,13,35,0.535593220338983
2014,13,36,0.5195007800312013
2014,13,37,0.5240274599542334
2014,13,38,0.455491744436468
2014,13,39,0.6185897435897436
2014,13,40,0.5748987854251012
2014,13,41,0.5297397769516728
2014,13,42,0.6333333333333333
2014,13,43,0.6213114754098361
2014,13,44,0.531986531986532
2014,13,45,0.7121212121212122
2014,14,1,0.5547240411599625
2014,14,2,0.5780832378770523
2014,14,3,0.5546218487394958
2014,14,4,0.4356894553881807
2014,14,5,0.4819618970409404
2014,14,6,0.4963707426018984
2014,14,7,0.5113981762917933
2014,14,8,0.508736894658013
2014,14,9,0.6934731934731935
2014,14,10,0.5450195737277077
2014,14,11,0.4820754716981132
2014,14,12,0.3263798348544111
2014,14,13,0.4056970220112214
2014,14,14,0.5431818181818182
2014,14,15,0.7288888888888889
2014,14,16,0.4202597402597403
2014,14,19,0.3402061855670103
2014,14,20,0.3385661957090528
2014,14,21,0.5116279069767442
2014,14,22,0.3242909987669544
2014,14,23,0.3090909090909091
2014,14,24,0.4487179487179487
2014,14,25,0.4308641975308642
2014,14,26,0.3662700465597517
2014,14,27,0.4138576779026217
2014,14,28,0.3017241379310345
2014,14,29,0.4045008655510675
2014,14,31,0.4088145896656535
2014,14,32,0.3990442054958183
2014,14,33,0.4181818181818181
2014,14,34,0.5489649681528662
2014,15,1,0.4942528735632184
2014,15,2,0.4083908656399362
2014,15,3,0.4428891377379619
2014,15,4,0.7486631016042781
2014,15,5,0.4373040752351097
2014,15,6,0.5795454545454546
2014,15,7,0.2224824355971897
2014,15,8,0.5015197568389058
2014,15,9,0.4440745672436751
2014,15,10,0.6523605150214592
2014,15,11,0.4250681198910082
2014,15,12,0.4231433506044905
2014,15,13,0.4204809930178433
2014,15,14,0.3761996161228407
2014,15,17,0.6680497925311203
2014,15,18,0.6052631578947368
2014,15,19,0.0967741935483871
2014,15,20,0.4244604316546763
2014,15,21,0.6421568627450981
2014,15,22,0.4245200698080279
2014,15,23,0.3944540727902946
2014,15,24,0.4341968911917098
2014,15,25,0.4723502304147465
2014,15,26,0.5416666666666666
2014,15,27,0.5
2014,15,28,0.562962962962963
2014,15,29,0.6028225806451613
2014,15,30,0.4624505928853755
2014,15,31,0.4642857142857143
2014,15,32,0.5994962216624685
2014,15,34,0.3535699016673792
2014,15,35,0.4687740940632228
2014,15,36,0.4374342797055731
2014,15,37,0.4502398081534772
2014,15,38,0.5464684014869888
2014,15,39,0.4411237298266587
2014,15,40,0.4456762749445676
2014,15,41,0.4622883530015392
2014,15,42,0.6363636363636364
2014,15,43,0.4276885043263288
2014,15,44,0.5681415929203539
2014,16,1,0.3649425287356322
2014,16,2,0.4117647058823529
2014,16,3,0.4007106198183972
2014,16,4,0.4015267175572519
2014,16,5,0.504725897920605
2014,16,6,0.6124401913875598
2014,16,8,0.5139318885448917
2014,16,9,0.5618436406067678
2014,16,10,0.5555555555555556
2014,16,11,0.439615736505032
2014,16,12,0.4478170478170478
2014,16,13,0.5871121718377088
2014,16,14,0.4893882646691635
2014,16,15,0.5422937208095485
2014,16,16,0.5146927871772039
2014,16,17,0.4624624624624625
2014,16,19,0.3991341991341991
2014,16,21,0.5548109143130685
2014,16,22,0.5336715867158671
2014,16,24,0.5441176470588235
2014,16,25,0.6258503401360545
2014,16,26,0.4523373052245646
2014,16,27,0.5139175257731958
2014,16,29,0.5304642166344294
2014,16,30,0.6340782122905028
2014,16,32,0.488
2014,16,33,0.496
2014,17,1,0.4318311466058186
2014,17,2,0.4051044083526682
2014,17,3,0.4334516415261757
2014,17,5,0.4879518072289157
2014,17,6,0.4418052256532066
2014,17,7,0.4367862969004894
2014,17,10,0.3969769291964996
2014,17,12,0.4113502935420743
2014,17,13,0.3848348960456584
2014,17,14,0.4492519207440356
2014,17,15,0.5033434650455927
2014,17,16,0.4038461538461538
2014,17,17,0.434052757793765
2014,17,19,0.4918566775244299
2014,17,20,0.4438687392055268
2014,17,21,0.4429906542056074
2014,17,22,0.4633481077395158
2014,17,25,0.4532243415077202
2014,18,1,0.476319350473613
2014,18,2,0.5251798561151079
2014,18,3,0.4058651026392962
2014,18,4,0.3576415826221877
2014,18,5,0.493744787322769
2014,18,6,0.487674169346195
2014,18,7,0.4957912457912458
2014,18,8,0.5185900531144375
2014,18,9,0.4238551650692225
2014,18,10,0.4108488196885987
2014,18,11,0.6708860759493671
2014,18,12,0.4475873544093178
2014,18,13,0.4631884057971014
2014,18,14,0.4878758486905916
2014,18,15,0.5090673575129534
2014,18,16,0.4633558341369335
2014,18,17,0.4379795396419437
2014,18,18,0.4456701599558742
2014,18,19,0.4291300097751711
2014,18,20,0.4624505928853755
2014,18,21,0.6990291262135923
2014,18,22,0.6058823529411764
2014,18,23,0.4716137684398748
2014,18,24,0.5033557046979866
2014,18,25,0.4385964912280701
2014,18,26,0.4855555555555556
2014,18,27,0.6220302375809935
2014,19,1,0.5116498740554156
2014,19,2,0.5522388059701493
2014,19,3,0.448703058459156
2014,19,4,0.4832925835370823
2014,19,5,0.485941118094608
2014,19,6,0.4815546772068511
2014,19,7,0.4651162790697674
2014,19,8,0.4949849548645937
2014,19,9,0.4846059113300492
2014,19,10,0.6358381502890174
2014,19,11,0.4804054054054054
2014,19,12,0.5009057971014492
2014,19,13,0.4664855072463768
2014,19,14,0.4111853675694689
2014,19,15,0.5763358778625954
2014,19,16,0.4672187715665976
2014,19,17,0.3873431533006001
2014,19,18,0.3917426788286126
2014,19,19,0.3909538737124944
2014,19,20,0.7948717948717948
2014,19,21,0.119047619047619
2014,19,22,0.4668555240793201
2014,19,23,1.0
2014,19,24,0.3905133203378817
2014,19,25,0.4826030927835051
2014,19,26,0.5082458770614693
2014,19,27,0.5148221343873518
2014,19,28,0.5594541910331384
2014,19,29,0.4621435594886922
2014,19,30,0.3726513569937369
2014,19,31,0.4126394052044609
2014,19,32,0.9444444444444444
2014,19,33,0.4139477977161501
2014,19,34,0.5411392405063291
2014,19,35,0.47984267453294
2014,19,36,0.6993243243243243
2014,19,37,0.5817174515235457
2014,19,38,0.5393634840871022
2014,19,39,0.6277372262773723
2014,19,40,0.5058365758754864
2014,19,41,0.6111111111111112
2014,19,42,1.0
2014,20,1,0.5522388059701493
2014,20,2,0.386
2014,20,3,0.5066102591221576
2014,20,4,0.4855072463768116
2014,20,5,0.5297202797202797
2014,20,6,0.4096385542168674
2014,20,7,0.5106382978723404
2014,20,8,0.4761904761904761
2014,20,9,0.4922349763673194
2014,20,10,0.5059701492537313
2014,20,11,0.2428571428571428
2014,20,12,0.3976504093983624
2014,20,13,0.4787564766839378
2014,20,14,0.3291253381424707
2014,20,15,0.9615384615384616
2014,20,16,0.1901000526592943
2014,20,17,0.4983050847457627
2014,20,18,0.4842454394693201
2014,20,19,0.5036496350364964
2014,20,20,0.4682539682539682
2014,20,21,0.2995927865037813
2014,20,22,0.4725676664228237
2014,20,23,0.4375
2014,20,24,0.3990536277602524
2014,20,25,0.3253968253968254
2014,20,26,0.5685920577617328
2014,20,27,0.46875
2014,20,28,0.4263689526847422
2014,20,29,0.4318507890961262
2014,20,30,0.5588822355289421
2014,20,31,0.3966992665036675
2014,20,32,0.3791761271488809
2014,20,34,0.536723163841808
2014,20,35,0.3564695801199657
2014,20,36,0.456021650879567
2014,20,37,0.455595026642984
2014,20,38,0.4079173838209983
2014,20,39,0.3601895734597156
2014,20,40,0.4704845814977973
2014,20,41,0.4936061381074169
2014,20,42,0.4718498659517426
2014,20,43,1.0
2014,20,44,0.4061919504643962
2014,20,45,0.4329501915708812
2014,20,46,0.4444444444444444
2014,20,47,0.543859649122807
2014,20,48,0.4215530903328051
2014,20,49,0.3927514792899408
2014,20,50,0.5498489425981873
2014,20,51,0.4115107913669065
2014,20,52,0.4120680763280041
2014,20,53,0.35
2014,20,54,0.4598930481283422
2014,20,55,0.5155131264916468
2014,20,56,0.4028776978417266
2014,20,57,0.4442413162705667
2014,20,58,0.417910447761194
2014,20,59,0.4441087613293051
2014,20,60,0.5241157556270096
2014,20,61,0.5195369030390738
2014,20,62,0.6708860759493671
2014,20,63,0.4257854821235103
2014,20,64,0.427716849451645
2014,20,65,0.4997091332169866
2014,20,66,0.4089595375722543
2014,20,67,0.5714285714285714
2014,20,68,0.59375
2014,20,69,1.0
2014,21,1,0.4624037892243931
2014,21,2,0.5147441457068517
2014,21,3,0.4524006622516556
2014,21,4,1.0
2014,21,5,0.4769230769230769
2014,21,6,0.547945205479452
2014,21,7,0.5802197802197803
2014,21,8,0.4863709246392304
2014,21,9,0.4523809523809524
2014,21,10,0.5934065934065934
2014,21,11,0.4486143187066974
2014,21,12,0.5473537604456824
2014,21,13,0.5913978494623656
2014,21,15,1.0
2014,21,16,0.4306645735217164
2014,21,18,0.4781100996965756
2014,21,19,0.4584323040380047
2014,21,20,0.4382022471910112
2014,21,21,0.383060635226179
2014,21,22,0.3716175586289837
2014,21,23,0.4665911664779162
2014,21,24,0.6986899563318777
2014,21,25,0.4433862433862434
2014,21,26,0.4621733149931224
2014,21,27,0.4299610894941634
2014,21,28,0.706060606060606
2014,21,29,0.1415662650602409
2014,21,30,0.5224550898203593
2014,21,31,0.697841726618705
2014,21,33,0.474511672224869
2014,21,35,0.4738154613466334
2014,21,36,1.0
2014,22,1,0.5855978260869565
2014,22,2,0.5875912408759124
2014,22,3,0.4613003095975232
2014,22,4,0.4390725209669462
2014,22,5,0.5973451327433629
2014,22,6,0.4713723114207815
2014,22,7,0.455456570155902
2014,22,8,0.5514285714285714
2014,22,9,0.5045871559633027
2014,22,10,0.5141277641277642
2014,22,11,0.4788659793814433
2014,22,14,0.5637406263784738
2014,22,15,0.5886889460154242
2014,22,16,0.6228813559322034
2014,22,17,0.6666666666666666
2014,22,18,0.5301724137931034
2014,22,19,0.5196687370600414
2014,22,20,0.5089820359281437
2014,22,21,0.5735294117647058
2014,22,22,0.5400516795865633
2014,22,23,0.5660377358490566
2014,22,24,0.5458333333333333
2014,22,25,0.5290663534938345
2014,22,26,0.4278565471226022
2014,22,27,0.4762162162162162
2014,22,30,0.4439140811455847
2014,22,31,0.3824742268041237
2014,22,32,0.3217718345173422
2014,22,33,0.4734117647058823
2014,22,34,0.7071823204419889
2014,22,35,0.4173486088379705
2014,22,36,0.367195242814668
2014,22,37,0.6382978723404256
2014,22,38,0.4945054945054945
2014,22,39,0.4962908011869436
2014,22,40,0.6114457831325302
2014,22,41,0.4513212795549374
2014,22,42,0.5026269702276708
2014,22,43,0.4901023890784983
2014,22,44,0.5770491803278689
2014,22,45,0.5187265917602997
2014,22,46,0.5767045454545454
2014,23,1,0.4479048697621744
2014,23,2,0.5130434782608696
2014,23,3,0.5515695067264574
2014,23,4,0.4131736526946107
2014,23,5,0.3789260385005066
2014,23,6,0.3553459119496855
2014,23,7,0.3813855843247026
2014,23,8,0.2962962962962963
2014,23,9,0.4340425531914894
2014,23,10,0.3707920792079208
2014,23,11,0.3217092337917485
2014,23,12,0.4135429262394196
2014,23,13,0.2998768472906404
2014,23,14,0.6235565819861432
2014,23,15,0.4793926247288503
2014,23,16,0.3660789252728799
2014,23,17,0.3992651561543172
2014,23,18,0.3780854906682721
2014,23,19,0.3496821071752952
2014,23,20,0.3429027113237639
2014,23,21,0.4218455743879473
2014,23,22,0.423338566195709
2014,23,23,0.3609467455621302
2014,23,24,0.4806201550387597
2014,23,25,0.3101214574898785
2014,23,26,0.3793103448275862
2014,23,27,0.324235807860262
2014,23,28,0.4299802761341222
2014,23,29,0.349005424954792
2014,23,30,0.3547257876312719
2014,23,31,0.4282178217821782
2014,23,32,0.4415584415584415
2014,23,33,0.4148296593186373
2014,23,34,0.4438502673796791
2014,23,35,0.5244755244755245
2014,23,36,0.6162464985994398
2014,23,37,0.4112903225806452
2014,23,38,0.5833333333333334
2014,23,39,0.4006586169045005
2014,23,40,0.432051282051282
2014,23,41,0.6054590570719603
2014,23,42,0.4468085106382978
2014,23,43,0.4263565891472868
2014,23,44,0.4904214559386973
2014,23,45,0.4078947368421052
2014,23,46,0.4740484429065744
2014,23,47,0.4500514933058702
2014,23,48,0.4837421563034798
2014,23,49,0.5229681978798587
2014,23,50,0.610236220472441
2014,23,51,0.4655737704918032
2014,23,52,0.4602510460251046
2014,23,53,0.437219730941704
2014,23,54,0.64
2014,23,55,0.4126984126984127
2014,23,56,0.3723404255319149
2014,23,57,0.4179331306990881
2014,23,58,0.4692982456140351
2014,23,59,0.5054945054945055
2014,23,60,0.4795918367346938
2014,23,61,0.5418994413407822
2014,23,62,0.403921568627451
2014,23,63,0.3923076923076923
2014,23,64,0.4891485809682804
2014,24,1,0.3713080168776371
2014,24,2,0.505524861878453
2014,24,3,0.4636678200692041
2014,24,4,0.4433497536945813
2014,24,5,0.5701943844492441
2014,24,6,0.4488243430152144
2014,24,7,0.213235294117647
2014,24,8,0.3285714285714285
2014,24,9,0.345
2014,24,10,0.4707903780068728
2014,24,11,0.4084507042253521
2014,24,12,0.4753138075313807
2014,24,13,0.4535585042219541
2014,24,14,0.5686813186813187
2014,24,15,0.417607223476298
2014,24,16,0.423728813559322
2014,24,17,0.9886363636363636
2014,24,18,0.317246835443038
2014,24,19,0.3920367534456355
2014,24,20,0.3977900552486187
2014,24,21,0.4216269841269841
2014,24,23,0.2264957264957265
2014,24,24,0.43203125
2014,24,25,0.3197278911564626
2014,24,26,0.3803680981595092
2014,24,27,0.4305993690851735
2014,24,28,0.395732966276669
2014,24,29,0.4886363636363636
2014,24,30,0.4208472686733556
2014,24,31,0.5480427046263345
2014,24,32,0.5639300134589502
2014,24,33,0.42109375
2014,24,34,0.5688524590163935
2014,24,35,0.3553553553553553
2014,24,36,0.4059405940594059
2014,24,37,0.3963730569948187
2014,24,38,0.5884353741496599
2014,24,39,0.4263736263736263
2014,24,40,0.6426229508196721
2014,24,41,0.180327868852459
2014,24,42,0.4769230769230769
2014,24,43,0.4362850971922246
2014,24,44,0.4690011481056257
2014,24,45,0.3958614484930274
2014,24,46,0.5420560747663551
2014,24,47,0.3613079019073569
2014,24,48,0.4359400998336106
2014,24,49,0.378132118451025
2014,24,50,0.4491017964071856
2014,25,1,0.4640151515151515
2014,25,2,0.377332411886662
2014,25,4,0.4473988439306358
2014,25,5,0.3542626728110599
2014,25,6,0.3594232749742533
2014,25,7,0.3764832793959007
2014,25,8,0.4134615384615384
2014,25,9,0.4002704530087897
2014,25,10,0.4816053511705686
2014,25,11,0.2974806201550387
2014,25,12,0.3798056611744824
2014,25,13,0.4689197344598672
2014,25,14,0.4702857142857143
2014,25,15,0.4181818181818181
2014,25,16,0.6349514563106796
2014,25,17,0.3525280898876404
2014,25,18,0.5138023152270703
2014,25,19,0.5505827505827506
2014,25,21,0.4898203592814371
2014,25,22,0.5075895567698846
2014,25,23,0.3539445628997867
2014,25,24,0.5245202558635395
2014,25,25,0.2673267326732673
2014,25,26,0.5008422234699607
2014,25,27,0.8717948717948718
2014,25,28,0.5066666666666667
2014,25,29,0.5316184351554126
2014,25,30,0.5505154639175258
2014,25,31,0.6542056074766355
2014,25,32,0.5163398692810458
2014,25,33,0.5139186295503212
2014,25,34,0.5131048387096774
2014,25,36,0.5099009900990099
2014,25,37,0.5381062355658198
2014,25,38,0.56656346749226
2014,26,1,0.4867751780264496
2014,26,2,0.4605978260869565
2014,26,3,0.3616422947131608
2014,26,4,0.7030812324929971
2014,26,5,0.473878303626306
2014,26,6,0.7168674698795181
2014,26,7,0.5827205882352942
2014,26,8,0.7219917012448133
2014,26,9,0.7213740458015268
2014,26,10,0.6210762331838565
2014,26,11,0.5497512437810945
2014,26,12,0.5916114790286976
2014,26,13,0.6848484848484848
2014,26,14,0.5379746835443038
2014,26,15,0.5227655986509275
2014,26,16,0.463768115942029
2014,26,17,0.5488454706927176
2014,26,18,0.5555555555555556
2014,26,19,0.3191757779646762
2014,26,20,0.5669642857142857
2014,26,21,0.499486125385406
2014,26,22,0.7288135593220338
2014,26,23,0.4430379746835443
2014,26,24,0.5405405405405406
2014,26,25,0.4216216216216216
2014,26,26,0.6595744680851063
